time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1708009821489583600,0.27158349609375,0.9760321974754333,0.0016194457421079278,-0.009115309454500675,0.217429056763649,0.018498960882425308,0.0008026038412936032,-2.703221559524536
1708009821508138800,0.290138671875,0.9760336875915527,0.0016145298723131418,-0.009119303897023201,0.2174222618341446,0.01850462704896927,0.0008138084085658193,-2.703235626220703
1708009821526694100,0.308694091796875,0.9760326147079468,0.0016063833609223366,-0.009109493345022202,0.21742799878120422,0.01848192885518074,0.0008255526190623641,-2.703223943710327
1708009821545249500,0.32724951171875,0.9760306477546692,0.0016035542357712984,-0.009117311798036098,0.21743643283843994,0.01849595457315445,0.0008346355753019452,-2.703206777572632
1708009821563805000,0.345804931640625,0.9760306477546692,0.00160276610404253,-0.009114584885537624,0.21743661165237427,0.01849028840661049,0.0008349913405254483,-2.7032065391540527
1708009821582360300,0.3643603515625,0.9760302901268005,0.001599401468411088,-0.009119799360632896,0.21743814647197723,0.01849900372326374,0.0008438561344519258,-2.7032034397125244
1708009821600915700,0.382915771484375,0.9760292768478394,0.001594994799233973,-0.009120834991335869,0.21744240820407867,0.018499106168746948,0.0008529896149411798,-2.7031946182250977
1708009821619471000,0.40147119140625,0.976028561592102,0.0015934081748127937,-0.009122447110712528,0.21744534373283386,0.018501557409763336,0.0008568438934162259,-2.70318865776062
1708009821638026200,0.420026123046875,0.9760301113128662,0.0015930632362142205,-0.009122367016971111,0.21743859350681305,0.01850125752389431,0.0008573537925258279,-2.703202486038208
1708009821656582000,0.438581787109375,0.9760309457778931,0.001581848249770701,-0.009132200852036476,0.21743448078632355,0.018515583127737045,0.0008834452601149678,-2.7032110691070557
1708009821675137000,0.457136962890625,0.9760306477546692,0.0015842124121263623,-0.009125938639044762,0.21743610501289368,0.01850438490509987,0.0008761374047026038,-2.7032077312469482
1708009821693692400,0.4756923828125,0.9760288000106812,0.0015848434995859861,-0.0091254822909832,0.21744464337825775,0.018503759056329727,0.0008748689433559775,-2.703190326690674
1708009821712247800,0.494247802734375,0.9760293364524841,0.0015774883795529604,-0.009128205478191376,0.21744200587272644,0.0185058806091547,0.0008903610287234187,-2.703195810317993
1708009821730803200,0.51280322265625,0.9760303497314453,0.001576409675180912,-0.009119736962020397,0.21743805706501007,0.01848888210952282,0.0008887083968147635,-2.7032039165496826
1708009821749358600,0.531358642578125,0.9760300517082214,0.001574068097397685,-0.009104546159505844,0.21743963658809662,0.018458204343914986,0.0008867027936503291,-2.703200578689575
1708009821767914000,0.5499140625,0.9760288596153259,0.0015702283708378673,-0.009102349169552326,0.21744538843631744,0.018452242016792297,0.0008933517383411527,-2.7031891345977783
1708009821786469400,0.568469482421875,0.9760275483131409,0.0015719475923106074,-0.009092818014323711,0.21745117008686066,0.018434375524520874,0.000885959598235786,-2.703176975250244
1708009821805024500,0.5870244140625,0.976029098033905,0.0015759322559460998,-0.009091753512620926,0.2174444943666458,0.018434036523103714,0.0008775921305641532,-2.703190565109253
1708009821823580000,0.605579833984375,0.9760293960571289,0.0015745372511446476,-0.009092256426811218,0.21744327247142792,0.018434414640069008,0.0008805108955129981,-2.703193187713623
1708009821842135300,0.62413525390625,0.9760284423828125,0.0015738693764433265,-0.009091111831367016,0.21744763851165771,0.018431885167956352,0.0008813993772491813,-2.7031843662261963
1708009821860690700,0.642690673828125,0.9760298728942871,0.0015665671089664102,-0.009092634543776512,0.21744081377983093,0.018431687727570534,0.0008961871499195695,-2.7031984329223633
1708009821879246000,0.66124609375,0.9760302901268005,0.001557213719934225,-0.009085002355277538,0.21743959188461304,0.018412722274661064,0.000911103212274611,-2.7032010555267334
1708009821897801500,0.679801513671875,0.9760309457778931,0.0015530518721789122,-0.00908209104090929,0.2174370139837265,0.018405232578516006,0.0009179121116176248,-2.7032065391540527
1708009821916356900,0.69835693359375,0.9760302901268005,0.0015472618397325277,-0.009076094254851341,0.21743997931480408,0.01839100383222103,0.0009266628185287118,-2.703200578689575
1708009821934912000,0.716912109375,0.9760311841964722,0.0015337298391386867,-0.009076889604330063,0.21743594110012054,0.01838667504489422,0.0009533477714285254,-2.7032089233398438
1708009821953467400,0.73546728515625,0.9760321974754333,0.0015238133491948247,-0.009071286767721176,0.2174319624900818,0.018371427431702614,0.0009701940580271184,-2.7032172679901123
1708009821972022800,0.754022705078125,0.9760324358940125,0.001519948709756136,-0.009076842106878757,0.21743066608905792,0.018380597233772278,0.0009801293490454555,-2.7032201290130615
1708009821990578200,0.772578125,0.9760318398475647,0.0015091547975316644,-0.009070304222404957,0.21743358671665192,0.018363134935498238,0.0009984112111851573,-2.703214168548584
1708009822009133600,0.791133544921875,0.9760312438011169,0.0014977665850892663,-0.009064767509698868,0.21743659675121307,0.018347369506955147,0.0010182906407862902,-2.7032084465026855
1708009822027689000,0.80968896484375,0.9760303497314453,0.001499054254963994,-0.009056756272912025,0.21744109690189362,0.018332285806536674,0.0010123770916834474,-2.7031991481781006
1708009822046244000,0.828244140625,0.9760315418243408,0.0014921891270205379,-0.009052740409970284,0.21743571758270264,0.018321465700864792,0.0010239311959594488,-2.7032101154327393
1708009822064799500,0.846799560546875,0.9760311245918274,0.0014864348340779543,-0.009052797220647335,0.21743734180927277,0.01831907033920288,0.0010352192912250757,-2.703207015991211
1708009822083355000,0.86535498046875,0.9760292172431946,0.0014986834721639752,-0.009055603295564651,0.2174459993839264,0.018329868093132973,0.0010126916458830237,-2.703188896179199
1708009822101910300,0.88391015625,0.9760298728942871,0.0014908118173480034,-0.009052766487002373,0.21744342148303986,0.01832091063261032,0.0010267756879329681,-2.7031943798065186
1708009822120465700,0.902465576171875,0.9760323166847229,0.001480574137531221,-0.009051021188497543,0.21743257343769073,0.018313061445951462,0.001045797485858202,-2.703217029571533
1708009822139021000,0.92102099609375,0.9760302901268005,0.0014976850943639874,-0.009050579741597176,0.21744120121002197,0.0183196309953928,0.001012365915812552,-2.7031989097595215
1708009822157576200,0.939576171875,0.9760283827781677,0.001501475227996707,-0.009055651724338531,0.21744966506958008,0.018331175670027733,0.0010073321172967553,-2.703181505203247
