time,seconds_elapsed,relativeAltitude,pressure
1708009876217279500,54.999279541015625,1.9499969482421875,1004.7958374023438
1708009876257283300,55.039283447265625,1.8258132934570312,1004.8107299804688
1708009876297278700,55.07927880859375,2.2617874145507812,1004.7588500976562
1708009876337286400,55.11928637695313,1.8892288208007812,1004.8031005859375
1708009876377279200,55.159279296875,1.9235763549804688,1004.7990112304688
1708009876417289200,55.19928930664062,1.775604248046875,1004.81689453125
1708009876457280500,55.23928051757812,1.9235763549804688,1004.7990112304688
1708009876497285000,55.27928515625,1.9315032958984375,1004.7982177734375
1708009876537280300,55.3192802734375,1.9235763549804688,1004.7990112304688
1708009876577285400,55.359285400390625,1.883941650390625,1004.8037109375
1708009876617280500,55.39928051757813,1.8786544799804688,1004.8045654296875
1708009876657282800,55.43928271484375,1.6672744750976562,1004.829833984375
1708009876697281500,55.47928149414062,1.529876708984375,1004.84619140625
1708009876737280500,55.519280517578125,1.68841552734375,1004.8272705078125
1708009876777283000,55.559282958984376,1.6778411865234375,1004.828369140625
1708009876817288200,55.5992880859375,2.0001983642578125,1004.7899169921875
1708009876857283000,55.639282958984374,1.8310928344726562,1004.81005859375
1708009876897286700,55.67928662109375,1.8680877685546875,1004.8056030273438
1708009876937280500,55.71928051757813,1.6778411865234375,1004.828369140625
1708009876977291300,55.759291259765625,1.6514205932617188,1004.83154296875
1708009877017280800,55.79928076171875,1.93414306640625,1004.7979736328125
1708009877057284000,55.8392841796875,1.9632110595703125,1004.7945556640625
1708009877097287700,55.87928759765625,2.3172760009765625,1004.7522583007812
1708009877137279000,55.919279052734375,2.3754043579101562,1004.7453002929688
1708009877177292000,55.9592919921875,2.4150390625,1004.7406005859375
1708009877217281500,55.999281494140625,2.1243896484375,1004.7752685546875
1708009877257284600,56.03928466796875,2.4599533081054688,1004.7350463867188
1708009877297281500,56.07928149414062,2.1904449462890625,1004.7673950195312
1708009877337278700,56.11927880859375,2.30670166015625,1004.7533569335938
